@RELATION Pampa_Data

@ATTRIBUTE LOGPcons NUMERIC
@ATTRIBUTE MACCSFP125 NUMERIC
@ATTRIBUTE PCR NUMERIC
@ATTRIBUTE Psi_e_A NUMERIC
@ATTRIBUTE P_VSA_ppp_D NUMERIC
@ATTRIBUTE Mp NUMERIC
@ATTRIBUTE SpMin1_Bh(p) NUMERIC
@ATTRIBUTE Actividad {Act-1,Act1}

@DATA
0.9161,1,1.434,8.1389,32.8972,0.7196,2.003,Act-1
1.7071,1,1.4362,8.1065,0.0,0.817,1.964,Act-1
4.1692,1,1.3355,9.3504,32.8972,0.7504,2.0036,Act1
-0.0445,0,1.2194,8.25,93.5913,0.6578,2.0099,Act-1
-0.4498,0,1.1558,9.4286,0.0,0.7715,1.6398,Act-1
0.7253,0,1.2629,7.5167,18.0108,0.6281,1.9964,Act-1
4.5671,1,1.401,7.3254,0.0,0.6678,2.0364,Act-1
2.9415,1,1.3309,7.4259,0.0,0.6543,2.0619,Act-1
1.2046,1,1.4379,7.7917,50.6629,0.6773,2.118,Act-1
0.5042,0,1.2992,8.0972,50.7854,0.6839,1.9597,Act-1
0.7094,0,1.1993,8.2755,93.5913,0.6756,2.1071,Act-1
0.6459,0,1.1993,8.2894,93.5913,0.7081,2.0521,Act-1
0.1289,1,1.2418,8.2097,152.9376,0.6974,2.0586,Act-1
-1.9092,0,1.0821,9.5185,118.2639,0.5692,1.8858,Act-1
3.092,1,1.3518,8.0664,118.2639,0.8895,1.9918,Act1
1.5101,0,1.2153,8.0819,75.5805,0.6619,2.0428,Act-1
-0.5183,0,1.2483,8.6786,160.9472,0.6252,2.0142,Act-1
-2.5925,0,1.0613,8.8778,154.2854,0.6141,1.9553,Act-1
-5.6434,0,1.0516,8.8583,223.2041,0.6274,1.9568,Act-1
-1.2613,0,1.0331,8.5758,118.2639,0.6077,1.8435,Act-1
-2.4132,0,1.0487,8.8333,151.1611,0.6512,1.8293,Act-1
1.5149,0,1.2452,7.4833,32.8972,0.6577,1.9712,Act-1
2.687,0,1.2313,8.1152,75.5805,0.6623,2.0698,Act1
-1.6009,0,1.0533,8.5714,53.5223,0.5726,1.7822,Act-1
0.2074,1,1.3752,8.1,92.3661,0.6566,2.0194,Act-1
-1.7301,0,1.2135,8.4697,92.3661,0.6105,1.8862,Act-1
0.2094,0,1.2607,8.2639,75.5805,0.6401,2.0135,Act-1
-1.5356,0,1.0726,9.2667,118.2639,0.5721,1.9146,Act-1
-2.2746,0,1.0558,9.4286,118.2639,0.5467,1.8538,Act-1
2.5321,1,1.3187,8.4556,75.5805,0.6784,2.093,Act-1
-2.847,0,1.0,8.8056,203.6306,0.5539,2.0022,Act-1
2.341,0,1.2215,8.2927,75.5805,0.6732,2.0622,Act1
0.0379,0,1.2624,9.0451,62.5829,0.7784,1.9691,Act-1
3.36,1,1.444,8.7756,31.2914,0.6998,2.0463,Act-1
2.1711,1,1.4741,8.0556,171.8217,0.6769,2.0444,Act1
2.8486,1,1.3295,7.84,129.1383,0.6438,2.0131,Act1
2.0865,1,1.3473,7.913,129.1383,0.6517,2.0133,Act1
3.3262,1,1.3448,7.9133,129.1383,0.7146,1.9958,Act-1
2.2815,0,1.3412,8.1706,82.4574,0.7283,1.9595,Act1
-0.5329,0,1.2628,8.6074,148.3743,0.6571,1.9824,Act-1
1.9469,0,1.2631,8.337,82.5799,0.718,1.9776,Act-1
1.6806,0,1.2676,7.8433,82.5799,0.7601,1.98,Act-1
0.5573,0,1.0182,7.7167,82.5799,0.5887,2.0026,Act1
-3.4798,1,1.1375,8.125,498.7407,0.6205,2.0981,Act-1
-3.508,1,1.1219,8.2635,350.0301,0.6367,2.0459,Act-1
-1.8773,1,1.2064,8.2076,264.9997,0.6407,2.0263,Act-1
-0.9142,0,1.0326,8.0494,212.1927,0.5754,1.9743,Act-1
1.0455,0,1.0208,7.5476,82.5799,0.5799,2.0247,Act-1
-0.3196,0,1.2755,8.6012,113.8713,0.661,2.0323,Act-1
4.1401,1,1.4947,7.8889,67.4484,0.73,1.9861,Act-1
3.252,1,1.3647,7.6875,67.6935,0.6836,2.0178,Act-1
4.8518,1,1.2376,7.8987,234.7524,0.6586,1.9915,Act1
0.3056,0,1.1172,8.2778,67.6935,0.6606,1.9608,Act-1
-0.667,0,1.1276,8.1979,117.0387,0.6252,1.9131,Act-1
-0.7376,0,1.0829,8.3333,49.6827,0.6333,1.7253,Act-1
2.885,1,1.457,7.7963,32.8972,0.7091,2.0176,Act-1
2.5648,1,1.3784,7.4556,32.8972,0.6752,2.1585,Act-1
-0.5189,1,1.3473,7.8261,129.1383,0.6397,2.0322,Act-1
0.7795,0,1.2631,8.2704,82.5799,0.7045,1.985,Act-1
-0.2982,0,1.2197,8.5792,68.9187,0.6606,2.0661,Act-1
-1.6378,0,1.0643,8.9069,32.8972,0.6317,1.9831,Act-1
4.162,1,1.2769,7.5495,32.8972,0.6706,2.0788,Act1
2.4636,0,1.1412,7.8673,32.8972,0.6232,2.0965,Act-1
4.6393,1,1.2855,7.4812,32.8972,0.6518,2.0973,Act1
4.0455,1,1.2873,7.4268,32.8972,0.6397,2.0974,Act1
1.1949,0,1.3282,9.2111,32.8972,0.6525,2.1385,Act-1
-1.2545,1,1.2755,8.4884,50.9079,0.703,2.1029,Act-1
1.6972,0,1.3117,8.8675,32.8972,0.7086,2.0768,Act-1
0.7644,0,1.3039,8.5,75.5805,0.6588,1.9925,Act-1
-0.9792,0,1.3139,8.4259,32.8972,0.6595,1.959,Act-1
-0.3236,0,1.2906,9.1061,75.5805,0.6417,1.962,Act-1
-2.1794,0,1.169,8.6852,203.6306,0.5984,1.877,Act-1
-2.3461,0,1.1686,8.598,160.9472,0.598,1.8604,Act-1
1.914,1,1.377,8.1053,65.7944,0.6815,2.0591,Act-1
1.693,0,1.0253,7.7222,32.8972,0.6698,1.9275,Act1
-0.9244,0,1.0694,8.4333,32.8972,0.5983,1.8545,Act-1
2.3223,1,1.3841,8.0,32.8972,0.7009,2.0256,Act1
0.6101,0,1.2664,8.3462,50.9079,0.6507,2.0066,Act-1
-1.2915,0,1.2727,8.7902,50.9079,0.6932,1.9824,Act-1
-3.2855,0,1.1138,8.9722,68.9187,0.7286,1.818,Act-1
-2.0976,0,1.0926,9.0303,86.9294,0.5969,1.8365,Act-1
-1.4048,0,1.0805,9.7333,90.1756,0.5202,1.731,Act-1
0.7151,0,1.2208,8.3431,65.7944,0.6257,2.0217,Act-1
1.1848,0,1.2223,8.3403,75.5805,0.6518,1.9681,Act-1
0.0109,0,1.2755,8.506,82.1994,0.7176,2.0279,Act-1
-2.1482,0,1.0,8.9688,160.9472,0.5356,1.9201,Act-1
-1.465,0,1.2221,8.6481,239.407,0.6018,2.0084,Act-1
-1.369,0,1.0558,9.0317,75.5805,0.6319,1.8211,Act-1
-1.4654,0,1.0648,9.0909,118.2639,0.6258,1.8306,Act-1
-7.9924,0,1.0,8.3651,505.9527,0.5703,2.06,Act-1
0.7896,0,1.0296,8.1212,75.5805,0.5863,2.0469,Act-1
2.4705,0,1.1936,8.0152,75.5805,0.6266,2.057,Act-1
-5.8885,0,1.0,8.2708,377.9027,0.5696,2.0692,Act-1
-6.5483,0,1.0,8.4242,430.3722,0.5682,2.0671,Act-1
-6.0107,0,1.0,8.3763,387.6888,0.5691,2.0609,Act-1
3.0117,1,1.3909,7.4825,32.8972,0.6937,2.0274,Act-1
0.9465,0,1.1932,7.6296,93.5913,0.6866,2.0913,Act-1
2.9268,0,1.1932,7.6574,93.5913,0.6951,2.0468,Act-1
1.779,1,1.377,8.2632,32.8972,0.6954,2.0575,Act-1
0.8514,0,1.3062,7.8462,50.9079,0.64,2.051,Act-1
2.176,1,1.3784,7.4222,49.6827,0.6654,2.2001,Act-1
2.5648,1,1.3784,7.4556,32.8972,0.6752,2.1585,Act1
2.6717,1,1.5554,7.5889,32.8972,0.7223,2.1912,Act-1
0.5268,0,1.3053,8.9083,95.4801,0.7768,2.0623,Act-1
1.3254,0,1.2085,7.9333,65.7944,0.6097,2.0867,Act-1
1.8207,1,1.4494,7.6818,32.8972,0.6998,2.1202,Act-1
2.5324,1,1.4845,7.8542,65.7944,0.6782,2.0187,Act-1
0.1839,0,1.2592,8.5476,93.5913,0.6425,2.0116,Act-1
0.5598,0,1.2983,8.5,75.5805,0.6588,1.9988,Act-1
0.7321,0,1.2906,8.7424,118.2639,0.6474,1.9996,Act-1
1.173,1,1.3631,8.2598,32.8972,0.7109,2.024,Act-1
1.4794,1,1.3425,8.2939,49.3022,0.7042,2.0454,Act-1
1.6013,1,1.3564,8.2886,49.3022,0.7304,2.0429,Act-1
1.347,1,1.3631,8.1716,49.3022,0.7007,2.0477,Act-1
2.2065,1,1.4598,8.0038,49.3022,0.7052,2.0465,Act1
1.0647,1,1.3311,8.2031,49.3022,0.7402,2.0269,Act-1
-0.0957,0,1.3056,8.6136,64.1886,0.6764,2.026,Act-1
1.1923,0,1.2698,7.8939,50.9079,0.7433,1.9643,Act-1
-0.0393,0,1.2308,8.425,50.9079,0.6736,1.9985,Act-1
0.0103,0,1.2231,8.2018,50.9079,0.6621,2.0006,Act-1
0.2231,0,1.2377,8.4222,118.2639,0.6211,2.0055,Act-1
0.601,0,1.3154,7.881,32.8972,0.6565,1.9635,Act-1
-1.957,0,1.1337,8.5392,160.9472,0.6032,1.9661,Act-1
-0.8475,0,1.1293,8.9213,118.2639,0.604,1.9668,Act-1
-0.3,0,1.1444,8.1667,75.5805,0.6138,1.9657,Act-1
-1.8832,0,1.1546,8.7485,149.8442,0.6248,1.9863,Act-1
-0.9067,0,1.1444,8.3,75.5805,0.6108,1.9637,Act-1
2.6146,1,1.3374,8.5172,75.5805,0.6711,2.0922,Act-1
0.1507,0,1.3154,7.881,32.8972,0.6565,1.9648,Act-1
2.9944,1,1.6381,7.6795,49.5602,0.7425,2.0301,Act-1
2.8558,1,1.4601,7.9389,67.5709,0.722,2.044,Act-1
2.2418,1,1.4651,7.8684,67.5709,0.6943,2.049,Act-1
1.7164,1,1.5555,7.9028,67.5709,0.6951,2.061,Act-1
-0.3431,0,1.2008,9.0,50.9079,0.6285,1.9352,Act-1
1.8357,0,1.3255,8.0056,50.9079,0.7438,2.0218,Act-1
-2.3431,0,1.2551,8.4902,104.9402,0.6464,2.0753,Act-1
1.1714,1,1.3534,8.3548,171.0709,0.6509,2.0361,Act-1
0.3563,1,1.3738,8.4063,172.2961,0.6536,2.0613,Act-1
-0.6939,0,1.2385,8.25,136.2746,0.6121,1.9897,Act-1
-0.09,0,1.1395,8.5,75.5805,0.6543,1.964,Act-1
2.3804,1,1.3752,7.7917,111.602,0.6768,2.0383,Act-1
0.0857,1,1.3131,8.1462,118.2639,0.6547,1.996,Act-1
-1.0743,1,1.307,8.5,160.9472,0.6197,2.0091,Act-1
1.5181,1,1.5074,7.9035,98.6916,0.6854,2.1263,Act-1
2.549,1,1.3967,8.0764,65.7944,0.7507,2.0187,Act1
1.3847,1,1.3466,7.6984,93.5913,0.6425,2.0218,Act-1
-1.4819,0,1.2421,8.3611,136.2746,0.6094,1.9573,Act-1
-0.958,0,1.2523,8.2604,93.5913,0.6176,1.9518,Act-1
2.8474,1,1.356,8.85,32.8972,0.7105,1.9734,Act1
-0.0663,0,1.2874,7.9848,67.6935,0.7298,1.8888,Act-1
-1.8893,0,1.1337,8.598,160.9472,0.598,1.9516,Act-1
-1.0444,0,1.1388,8.4271,118.2639,0.6031,1.9512,Act-1
-0.1821,1,1.4131,7.95,49.6827,0.6686,1.9893,Act-1
-0.7771,1,1.2881,8.279,112.7124,0.6613,2.0076,Act-1
-1.4486,1,1.3118,8.2544,160.9472,0.6216,2.0078,Act-1
2.4081,1,1.4001,8.0764,65.7944,0.7507,2.0224,Act1
-0.8496,0,1.0821,9.037,75.5805,0.5786,1.8988,Act-1
0.3394,0,1.2536,8.2424,118.2639,0.6237,2.0077,Act1
-7.6217,0,1.0048,8.45,491.0662,0.5711,2.073,Act-1
1.1626,0,1.0252,8.0347,75.5805,0.5864,2.0612,Act-1
-4.9466,0,1.0,8.172,335.2193,0.5713,2.0692,Act-1
-0.1576,0,1.2927,8.4792,64.1886,0.6643,2.0362,Act-1
-2.7565,0,1.0532,9.6432,224.1079,0.63,1.8579,Act-1
-7.65,0,1.0739,8.5069,403.7248,0.5938,2.0419,Act-1
-0.5414,0,1.2273,7.7708,49.6827,0.606,1.8451,Act-1
-0.3038,0,1.0298,9.3125,108.4777,0.5568,1.9633,Act-1
-1.6206,0,1.0419,8.6667,108.4777,0.5584,1.9309,Act-1
-2.5091,0,1.0487,9.5258,186.9761,0.6346,1.8912,Act-1
2.4581,1,1.3085,7.8874,190.6444,0.6536,2.056,Act1
1.375,0,1.1445,8.1092,136.2746,0.6158,2.0297,Act1
-3.5537,1,1.1186,8.2083,290.5612,0.6362,2.0464,Act-1
-6.1398,1,1.1112,8.3078,387.2768,0.6307,2.047,Act-1
-0.2657,0,1.0419,8.4074,75.5805,0.5674,1.9316,Act-1
-0.9555,0,1.0298,8.4699,125.1716,0.6309,1.9078,Act-1
0.2507,0,1.2532,8.1624,50.9079,0.6685,1.9754,Act-1
0.0127,1,1.3654,7.9722,101.8159,0.6574,2.1164,Act-1
-1.7084,0,1.0,7.7,101.8159,0.5483,1.9361,Act-1
-2.0113,0,1.0,7.6154,119.8266,0.5523,1.9507,Act-1
-0.4693,0,1.2932,8.2833,50.6629,0.6467,1.9814,Act-1
1.2046,1,1.4379,7.7917,50.6629,0.6773,2.118,Act-1
1.1798,0,1.2629,7.6167,50.6629,0.6281,2.009,Act-1
0.6756,1,1.3399,8.5728,49.3022,0.7166,2.0342,Act-1
2.0245,0,1.1723,8.0012,49.1797,0.6759,2.0245,Act-1
1.3465,1,1.3399,8.5251,91.9855,0.7061,2.0349,Act-1
1.7955,1,1.3185,8.8056,65.7072,0.6896,2.1183,Act-1
0.0844,0,1.2517,9.3125,65.7072,0.6782,2.1053,Act-1
2.1778,1,1.3812,8.2799,47.6964,0.7551,2.0828,Act1
-0.0357,0,1.3281,8.8007,47.6964,0.7614,2.0789,Act-1
0.85,0,1.246,8.725,65.7072,0.7768,2.0896,Act-1
1.3784,0,1.2312,8.2477,65.7072,0.708,2.101,Act-1
1.4572,1,1.336,8.338,65.7072,0.7252,2.1046,Act-1
0.4472,1,1.4027,8.3512,31.2914,0.6958,2.0094,Act-1
3.3838,1,1.31,7.9064,47.6964,0.692,2.0687,Act-1
3.7208,1,1.3574,7.9074,0.0,0.6886,2.0821,Act-1
2.4884,1,1.2824,7.5794,16.7855,0.653,2.0184,Act-1
2.045,1,1.2591,7.7153,16.7855,0.6643,2.153,Act-1
3.269,1,1.4738,7.6533,0.0,0.6617,2.1376,Act-1
2.7947,1,1.4356,7.7315,55.8816,0.6705,2.0187,Act-1
5.0258,0,1.4962,7.8264,42.6833,0.6452,2.0553,Act-1
2.8727,1,1.4,7.9804,42.6833,0.6675,2.1359,Act-1
3.3034,1,1.3373,7.74,60.6941,0.6398,2.0373,Act-1
4.6193,1,1.2694,7.6389,0.0,0.6272,2.0631,Act-1
1.3541,1,1.3538,7.8651,65.7944,0.6337,2.0494,Act-1
2.8486,1,1.3295,7.84,129.1383,0.6438,2.0131,Act-1
1.6744,0,1.1974,7.6842,60.6941,0.6024,2.0164,Act-1
2.635,1,1.4376,7.6889,55.8816,0.6651,2.0095,Act-1
1.9976,0,1.1841,7.6667,60.6941,0.5971,2.0101,Act-1
1.0901,1,1.424,8.451,128.05,0.6818,2.051,Act-1
2.0173,0,1.2322,7.7632,60.6941,0.613,1.9967,Act-1
1.5519,1,1.3373,7.6759,77.4796,0.6256,2.0226,Act-1
2.3206,0,1.1827,7.5606,60.6941,0.6084,2.0165,Act-1
3.6342,0,1.2179,7.8843,42.6833,0.6185,2.0253,Act-1
1.8884,0,1.2139,7.8235,32.8972,0.6155,2.0068,Act-1
-0.737,0,1.2482,8.2604,93.5913,0.6176,1.9537,Act-1
2.9287,1,1.2799,8.046,103.3774,0.6407,2.0718,Act1
4.5222,1,1.4711,7.75,42.6833,0.6746,2.1175,Act1
-0.3185,0,1.0,8.6528,170.7334,0.6605,1.9116,Act-1
-3.2626,0,1.0,9.1667,256.1001,0.554,2.0127,Act-1
-1.4102,0,1.0,8.2333,85.3667,0.5812,1.7596,Act-1
-2.2246,0,1.0,8.9333,170.7334,0.554,1.9692,Act-1
0.3136,0,1.2631,8.2193,121.3878,0.6257,2.0618,Act-1
-2.0339,0,1.2595,8.7259,60.6941,0.8243,1.9837,Act-1
-2.6084,0,1.11,9.0893,0.0,2.5487,0.2897,Act-1
-3.7265,0,1.161,11.198,0.0,1.8181,0.4498,Act-1
1.5312,0,1.2808,8.2124,18.0108,0.6696,2.0,Act-1
3.5101,1,1.4014,8.316,16.7855,0.7691,2.0736,Act1
-0.7045,0,1.3009,9.2545,42.6833,0.7043,2.0683,Act-1
2.9457,0,1.301,8.5756,42.6833,1.014,2.0433,Act1
2.0853,1,1.4643,8.3148,42.6833,0.6741,2.0015,Act-1
4.3673,1,1.4466,8.2018,0.0,0.7521,2.0843,Act1
2.018,0,1.3499,9.1111,0.0,0.6619,2.1313,Act1
1.9099,0,1.3456,8.5741,0.0,0.6741,2.0764,Act1
-1.0195,0,1.2145,8.7549,128.05,0.585,2.0104,Act-1
-0.1596,0,1.0684,8.8958,0.0,0.5805,1.9399,Act-1
0.7498,0,1.109,9.5595,0.0,0.5517,2.051,Act-1
0.5915,0,1.0946,9.1579,0.0,0.5535,2.0112,Act-1
-0.0715,0,1.2762,9.1597,124.4628,0.678,1.9781,Act-1
0.6562,0,1.2932,8.7583,39.0961,0.706,1.9762,Act-1
1.2292,1,1.3788,8.6026,170.7334,0.667,2.0159,Act-1
1.7113,1,1.4041,8.2992,73.6834,0.6957,2.0286,Act-1
1.7871,0,1.324,9.3009,0.0,0.669,2.0027,Act-1
0.7925,0,1.3048,8.2976,0.0,0.6897,1.9731,Act-1
-3.6086,0,1.0271,9.5385,213.4167,0.557,1.9277,Act-1
0.4578,0,1.2995,8.7727,0.0,0.7042,1.9928,Act-1
0.458,1,1.2907,7.8889,3.1243,0.7279,2.096,Act-1
-4.1236,0,1.0228,9.4889,256.1001,0.5566,1.9444,Act-1
-1.0749,1,1.2743,8.5071,60.6941,0.7141,2.0549,Act-1
5.8891,1,1.4308,8.2401,0.0,1.1471,2.0566,Act1
1.1156,1,1.4699,8.7424,85.3667,0.7008,2.0265,Act-1
-0.2516,1,1.424,8.5098,42.6833,0.6944,2.0508,Act-1
2.7042,1,1.3957,8.8148,42.6833,0.7066,2.0571,Act-1
0.7043,1,1.4545,8.3333,42.6833,0.7396,2.0987,Act-1
3.6146,1,1.606,8.2759,128.05,0.7145,2.1706,Act-1
2.3718,1,1.3202,8.2056,78.7048,0.6889,2.0471,Act1
1.8618,1,1.4186,8.5139,18.0108,0.7403,2.0427,Act-1
-3.2834,0,1.0782,9.9038,42.6833,0.6158,1.921,Act-1
-2.4048,0,1.0821,9.963,42.6833,0.5996,1.8483,Act-1
3.5624,1,1.4057,8.1433,18.0108,0.7524,2.0381,Act1
0.8441,0,1.2132,8.7984,60.6941,0.6684,2.0942,Act-1
1.6164,0,1.2607,8.1528,0.0,0.6564,2.0126,Act-1
-13.4362,0,1.0088,8.4792,682.9335,0.6319,2.0536,Act-1
2.3751,1,1.4563,7.9683,0.0,0.693,2.0548,Act-1
-2.532,0,1.11,10.8532,0.0,0.7621,1.5459,Act-1
2.661,0,1.1257,7.9278,60.6941,0.6243,2.0266,Act-1
3.0843,1,1.2683,7.6567,32.8972,0.6365,2.0812,Act-1
2.2518,1,1.506,7.8913,0.0,0.6918,2.1046,Act1
2.0292,0,1.2462,8.022,60.6941,0.6996,2.0537,Act-1
3.6179,1,1.4352,7.7778,0.0,0.695,2.0064,Act-1
2.4807,1,1.3415,7.9792,17.8882,0.6716,2.0851,Act-1
3.3511,0,1.1869,7.5185,0.0,0.6301,2.0544,Act-1
3.6631,1,1.3127,8.2012,78.7048,0.7014,2.1093,Act1
3.1235,1,1.2817,8.0345,18.0108,0.6653,2.0818,Act1
5.3313,1,1.5091,7.7206,85.3667,0.6946,2.042,Act-1
2.6761,1,1.3647,7.9583,42.6833,0.6956,2.0344,Act-1
2.3667,1,1.3227,8.0614,42.6833,0.6856,2.0012,Act1
3.2463,1,1.3984,7.7857,0.0,0.7192,2.0369,Act1
2.6056,0,1.1757,7.6232,0.0,0.6446,2.1244,Act-1
2.9635,0,1.1736,7.5972,0.0,0.6411,2.0781,Act1
-0.4693,0,1.2932,8.2833,50.6629,0.6467,1.9814,Act-1
1.9861,1,1.3501,7.8088,0.0,0.6785,2.0501,Act-1
-0.1416,0,1.3139,8.3148,32.8972,0.6659,1.9768,Act-1
0.5987,1,1.2526,8.0476,18.0108,0.7213,2.0948,Act-1
1.0854,0,1.038,7.9271,0.0,0.6786,2.0288,Act-1
1.8858,1,1.2669,7.9177,45.8077,0.6646,2.1231,Act-1
4.9503,1,1.2653,7.4167,18.0108,0.6481,2.0744,Act1
3.5163,1,1.3224,7.8988,18.0108,0.6696,2.0437,Act1
4.2064,1,1.2669,7.8782,42.6833,0.6804,2.0741,Act-1
3.213,1,1.2405,7.8477,18.0108,0.6546,2.0634,Act1
5.0397,1,1.3825,7.6275,18.0108,0.6831,2.0683,Act1
3.2406,1,1.2753,7.7986,0.0,0.6527,2.0629,Act-1
4.4352,1,1.2664,8.0921,121.3882,0.8562,1.9423,Act1
1.4869,1,1.3495,8.2632,18.0108,0.6591,2.0299,Act-1
-1.0342,1,1.2188,8.2202,18.0108,0.7423,2.0485,Act-1
-2.9041,0,1.0298,9.3056,213.4167,0.554,1.9238,Act-1
1.2185,0,1.3466,8.1429,35.899,0.6815,2.0361,Act-1
4.1916,1,1.2873,8.1809,121.3882,0.9199,1.936,Act-1
-0.9792,0,1.3139,8.4259,32.8972,0.6595,1.959,Act-1
1.2268,0,1.238,8.7111,103.3774,0.674,2.0939,Act-1
3.9613,1,1.4641,7.8838,34.7963,0.7108,2.0332,Act1
1.3083,1,1.3257,7.7692,18.0108,0.6602,2.0488,Act-1
5.6539,1,1.3008,9.3611,36.0215,0.692,2.0101,Act1
2.8382,1,1.3387,8.203,78.7048,0.7077,2.0746,Act-1
3.9893,1,1.3235,8.2906,18.0108,0.7014,2.019,Act1
0.8969,1,1.3804,7.5128,37.9206,0.6582,2.1133,Act-1
3.1019,1,1.3882,8.6061,36.0215,0.6744,2.0973,Act-1
4.6599,1,1.3579,7.9956,60.6941,0.8437,2.0009,Act1
4.9335,1,1.3327,8.6578,36.0215,0.7278,2.0168,Act-1
2.3152,1,1.3712,8.1961,103.3774,0.6849,2.026,Act1
2.4229,1,1.5468,7.9074,34.6738,0.7316,2.0527,Act-1
1.8111,1,1.5328,7.8478,34.6738,0.7064,2.0564,Act-1
2.3528,1,1.4685,7.7963,34.6738,0.7075,2.0459,Act-1
1.8269,1,1.5479,7.8125,34.6738,0.6967,2.0594,Act-1
1.8111,1,1.557,7.8478,34.6738,0.7064,2.0587,Act-1
4.1018,1,1.494,7.8241,34.6738,0.6898,2.0625,Act-1
2.0565,1,1.3742,7.6795,72.043,0.67,2.0298,Act-1
2.3528,1,1.4727,7.7963,34.6738,0.7075,2.0471,Act-1
3.1175,1,1.3804,7.5256,34.7963,0.6637,2.0593,Act1
7.4257,1,1.4911,8.225,36.0215,0.6641,2.0822,Act1
-1.4369,0,1.2024,8.4857,292.1216,0.7407,1.9947,Act-1
3.1748,0,1.188,8.8571,36.0215,0.607,2.043,Act1
1.9754,1,1.2496,8.0153,18.0108,0.6997,2.0457,Act1
0.1898,0,1.2559,8.5889,18.0108,0.63,1.9972,Act-1
-3.9534,0,1.0598,8.8395,193.4312,0.5983,1.9199,Act-1
1.4852,0,1.2015,8.2383,34.2932,0.6804,2.0146,Act-1
-1.4097,0,1.2559,8.8167,35.7765,0.669,1.9889,Act-1
-0.4521,0,1.1686,9.5972,128.05,0.6117,1.888,Act-1
1.7889,1,1.4019,8.0,42.6833,0.6803,2.0331,Act-1
1.8945,0,1.3675,8.2576,42.6833,0.6818,1.9944,Act-1
-0.2499,0,1.203,9.6667,85.3667,0.6117,1.8012,Act-1
-0.053,0,1.0726,9.3444,85.3667,0.7123,1.7763,Act-1
0.886,0,1.2757,8.5606,85.3667,0.6531,2.0,Act-1
-0.8633,0,1.096,8.6548,85.3667,0.6228,1.9665,Act-1
-2.6695,0,1.0243,9.2564,213.4167,0.5647,1.9854,Act-1
0.1666,1,1.3663,8.4608,77.2346,0.6731,2.0058,Act-1
1.2951,0,1.0558,9.5357,42.6833,0.8757,1.5875,Act-1
-1.8454,0,1.0726,9.9,170.7334,0.5632,1.862,Act-1
3.1851,1,1.5328,8.3244,101.7717,0.7083,2.0543,Act1
3.375,1,1.3957,8.7593,85.3667,0.6941,2.0574,Act1
0.4022,0,1.2775,9.1111,170.7334,0.642,1.987,Act-1
-0.9645,1,1.4679,8.4516,512.2001,0.6556,2.1665,Act-1
-0.6982,0,1.2393,8.7037,85.3667,0.8334,1.9624,Act-1
0.0451,0,1.2875,9.1061,128.05,0.6394,1.9534,Act-1
3.7986,1,1.4665,8.0714,128.05,0.7071,2.0466,Act1
4.5076,0,1.2019,7.7427,42.6833,0.6679,2.0635,Act-1
4.2093,1,1.4764,8.1528,42.6833,0.7826,2.0062,Act1
3.9199,1,1.3757,8.0833,128.05,0.6977,2.0892,Act1
1.8119,0,1.3039,8.4222,42.6833,0.7401,1.9615,Act1
0.537,0,1.3139,8.537,42.6833,0.6741,1.9676,Act-1
1.4832,0,1.2398,8.1042,60.6941,0.6526,2.0935,Act-1
-0.7891,0,1.0726,9.2222,42.6833,0.8774,1.8052,Act-1
4.8901,1,1.2867,7.6429,85.3667,0.6391,2.0601,Act1
2.5449,1,1.4355,8.0119,42.6833,0.6965,2.1345,Act1
1.5161,0,1.2932,8.2833,42.6833,0.6641,1.9996,Act-1
4.3884,1,1.4371,7.9141,42.6833,0.7644,1.9835,Act1
3.1384,1,1.3848,8.0965,42.6833,0.6877,2.0619,Act-1
1.0117,1,1.3104,8.4601,77.0991,0.7053,2.0371,Act-1
3.6606,1,1.4441,7.8864,42.6833,0.6946,2.015,Act1
0.6678,0,1.0388,8.1042,78.7048,0.636,1.9207,Act-1
3.5606,0,1.2153,7.9591,42.6833,0.6643,2.0423,Act-1
0.5509,0,1.0726,9.0333,85.3667,0.5812,1.9164,Act-1
1.7318,0,1.0532,8.5641,85.3667,0.5831,1.9582,Act-1
3.3578,1,1.2263,7.7757,42.6833,0.661,2.0629,Act-1
2.3633,1,1.4501,8.4936,146.0608,0.6662,2.033,Act-1
0.988,0,1.253,8.3929,60.6941,0.647,2.0024,Act1
-1.8052,0,1.0529,8.9383,213.4167,0.5835,1.9968,Act-1
0.7453,0,1.2664,8.5,60.6941,0.6552,1.9998,Act-1
1.4272,0,1.2656,8.4133,60.6941,0.7761,1.9717,Act-1
3.9277,1,1.3939,8.2343,60.6941,0.7186,2.0396,Act-1
1.2769,0,1.2757,8.3485,42.6833,0.6531,1.9766,Act-1
3.1343,1,1.2255,7.7634,42.6833,0.661,2.0883,Act-1
-0.1609,0,1.0633,8.5333,60.6941,0.6895,1.8534,Act-1
2.0557,1,1.1633,7.5776,42.6833,0.651,2.0731,Act1
2.2297,1,1.2448,8.1167,0.0,0.6958,2.0667,Act-1
2.573,1,1.2022,7.6136,42.6833,0.6851,2.1842,Act1
3.7358,1,1.265,7.4877,0.0,0.6615,2.1195,Act1
-0.7892,1,1.2515,8.7481,469.5168,0.6423,2.0332,Act-1
1.0767,1,1.3902,8.6967,1067.0836,0.6707,2.0547,Act1
2.045,1,1.2591,7.7153,16.7855,0.6643,2.153,Act1
